Customer_ID,Journey_ID,Marketing_Channel,Interaction_Timestamp,Conversion_Flag,Revenue_Amount
CUST_31842,JRN_106584,Instagram,2021-03-01 00:00:00,0,0.0
CUST_31842,JRN_106584,Facebook,2021-03-04 00:00:00,0,0.0
CUST_31842,JRN_106584,Email,2021-03-06 00:00:00,0,0.0
CUST_32295,JRN_106585,YouTube,2021-10-25 00:00:00,1,393.93
CUST_32295,JRN_106585,Google Ads,2021-10-27 00:00:00,1,393.93
CUST_20039,JRN_106586,Website,2021-09-23 00:00:00,0,0.0
CUST_20039,JRN_106586,Instagram,2021-09-24 00:00:00,0,0.0
CUST_20039,JRN_106586,Google Ads,2021-09-27 00:00:00,0,0.0
CUST_28462,JRN_106587,Instagram,2021-06-18 00:00:00,0,0.0
CUST_28462,JRN_106587,Website,2021-06-21 00:00:00,0,0.0
CUST_28446,JRN_106588,Google Ads,2021-06-27 00:00:00,1,274.46
CUST_28446,JRN_106588,YouTube,2021-06-29 00:00:00,1,274.46
CUST_23211,JRN_106589,Instagram,2021-07-10 00:00:00,1,285.74
CUST_23211,JRN_106589,Website,2021-07-13 00:00:00,1,285.74
CUST_23211,JRN_106589,Website,2021-07-14 00:00:00,1,285.74
CUST_23211,JRN_106589,Email,2021-07-16 00:00:00,1,285.74
CUST_27898,JRN_106590,Instagram,2021-02-27 00:00:00,1,325.34
CUST_27898,JRN_106590,YouTube,2021-03-01 00:00:00,1,325.34
CUST_27898,JRN_106590,Website,2021-03-01 00:00:00,1,325.34
CUST_27898,JRN_106590,Email,2021-03-05 00:00:00,1,325.34
CUST_34732,JRN_106591,Facebook,2021-03-05 00:00:00,0,0.0
CUST_34732,JRN_106591,YouTube,2021-03-06 00:00:00,0,0.0
CUST_22352,JRN_106592,Google Ads,2021-05-06 00:00:00,1,329.08
CUST_22352,JRN_106592,Website,2021-05-09 00:00:00,1,329.08
CUST_30512,JRN_106593,YouTube,2021-10-25 00:00:00,1,207.48
CUST_30512,JRN_106593,Google Ads,2021-10-26 00:00:00,1,207.48
CUST_22984,JRN_106594,Website,2021-01-12 00:00:00,1,381.01
CUST_22984,JRN_106594,Facebook,2021-01-15 00:00:00,1,381.01
CUST_22984,JRN_106594,Instagram,2021-01-18 00:00:00,1,381.01
CUST_22984,JRN_106594,Website,2021-01-21 00:00:00,1,381.01
CUST_25296,JRN_106595,Website,2021-10-14 00:00:00,1,422.21
CUST_34985,JRN_106596,Website,2021-06-02 00:00:00,0,0.0
CUST_34985,JRN_106596,Email,2021-06-05 00:00:00,0,0.0
CUST_34985,JRN_106596,Email,2021-06-06 00:00:00,0,0.0
CUST_34237,JRN_106597,YouTube,2021-04-01 00:00:00,0,0.0
CUST_32254,JRN_106598,Facebook,2021-02-22 00:00:00,0,0.0
CUST_32254,JRN_106598,Website,2021-02-23 00:00:00,0,0.0
CUST_26645,JRN_106599,Website,2021-05-18 00:00:00,0,0.0
CUST_26645,JRN_106599,Google Ads,2021-05-20 00:00:00,0,0.0
CUST_25201,JRN_106600,Google Ads,2021-09-15 00:00:00,1,70.37
CUST_23014,JRN_106601,Facebook,2021-10-21 00:00:00,0,0.0
CUST_23014,JRN_106601,Facebook,2021-10-22 00:00:00,0,0.0
CUST_23398,JRN_106602,Email,2021-10-25 00:00:00,0,0.0
CUST_31355,JRN_106603,YouTube,2021-02-08 00:00:00,0,0.0
CUST_20865,JRN_106604,Email,2021-01-07 00:00:00,0,0.0
CUST_20865,JRN_106604,Email,2021-01-08 00:00:00,0,0.0
CUST_20865,JRN_106604,Facebook,2021-01-10 00:00:00,0,0.0
CUST_20865,JRN_106604,Google Ads,2021-01-11 00:00:00,0,0.0
CUST_22431,JRN_106605,Instagram,2021-02-24 00:00:00,1,354.94
CUST_22431,JRN_106605,Google Ads,2021-02-27 00:00:00,1,354.94
CUST_30956,JRN_106606,Email,2021-01-02 00:00:00,1,125.93
CUST_30956,JRN_106606,Email,2021-01-03 00:00:00,1,125.93
CUST_30956,JRN_106606,Instagram,2021-01-05 00:00:00,1,125.93
CUST_30956,JRN_106606,Facebook,2021-01-06 00:00:00,1,125.93
CUST_28236,JRN_106607,Website,2021-04-29 00:00:00,0,0.0
CUST_28236,JRN_106607,YouTube,2021-04-30 00:00:00,0,0.0
CUST_32018,JRN_106608,YouTube,2021-10-20 00:00:00,0,0.0
CUST_26845,JRN_106609,Email,2021-09-16 00:00:00,0,0.0
CUST_26845,JRN_106609,Website,2021-09-18 00:00:00,0,0.0
CUST_26845,JRN_106609,Instagram,2021-09-22 00:00:00,0,0.0
CUST_26845,JRN_106609,Facebook,2021-09-22 00:00:00,0,0.0
CUST_20435,JRN_106610,Instagram,2021-10-25 00:00:00,0,0.0
CUST_20435,JRN_106610,Facebook,2021-10-27 00:00:00,0,0.0
CUST_20435,JRN_106610,Google Ads,2021-10-28 00:00:00,0,0.0
CUST_20435,JRN_106610,Facebook,2021-11-03 00:00:00,0,0.0
CUST_25666,JRN_106611,Email,2021-08-29 00:00:00,0,0.0
CUST_25666,JRN_106611,Website,2021-08-30 00:00:00,0,0.0
CUST_31751,JRN_106612,Google Ads,2021-10-23 00:00:00,0,0.0
CUST_31751,JRN_106612,Facebook,2021-10-25 00:00:00,0,0.0
CUST_33309,JRN_106613,Facebook,2021-10-02 00:00:00,0,0.0
CUST_33309,JRN_106613,YouTube,2021-10-04 00:00:00,0,0.0
CUST_33309,JRN_106613,Website,2021-10-04 00:00:00,0,0.0
CUST_28079,JRN_106614,Instagram,2021-10-08 00:00:00,0,0.0
CUST_23483,JRN_106615,Facebook,2021-06-07 00:00:00,0,0.0
CUST_23483,JRN_106615,Website,2021-06-09 00:00:00,0,0.0
CUST_23483,JRN_106615,Google Ads,2021-06-10 00:00:00,0,0.0
CUST_23483,JRN_106615,Instagram,2021-06-16 00:00:00,0,0.0
CUST_24703,JRN_106616,Instagram,2021-05-06 00:00:00,0,0.0
CUST_23663,JRN_106617,YouTube,2021-05-04 00:00:00,0,0.0
CUST_30966,JRN_106618,Google Ads,2021-02-10 00:00:00,0,0.0
CUST_30966,JRN_106618,Facebook,2021-02-12 00:00:00,0,0.0
CUST_30966,JRN_106618,Facebook,2021-02-16 00:00:00,0,0.0
CUST_30966,JRN_106618,Facebook,2021-02-19 00:00:00,0,0.0
CUST_31059,JRN_106619,Facebook,2021-06-26 00:00:00,0,0.0
CUST_24123,JRN_106620,Website,2021-07-22 00:00:00,0,0.0
CUST_29342,JRN_106621,Facebook,2021-03-05 00:00:00,0,0.0
CUST_29342,JRN_106621,Email,2021-03-06 00:00:00,0,0.0
CUST_23432,JRN_106622,Google Ads,2021-08-13 00:00:00,0,0.0
CUST_23432,JRN_106622,Website,2021-08-16 00:00:00,0,0.0
CUST_23432,JRN_106622,Email,2021-08-19 00:00:00,0,0.0
CUST_23432,JRN_106622,Email,2021-08-22 00:00:00,0,0.0
CUST_28089,JRN_106623,Google Ads,2021-09-22 00:00:00,0,0.0
CUST_28089,JRN_106623,Google Ads,2021-09-24 00:00:00,0,0.0
CUST_28089,JRN_106623,Website,2021-09-28 00:00:00,0,0.0
CUST_28089,JRN_106623,Website,2021-09-28 00:00:00,0,0.0
CUST_25435,JRN_106624,Facebook,2021-06-09 00:00:00,0,0.0
CUST_24782,JRN_106625,Google Ads,2021-01-22 00:00:00,1,74.89
CUST_27382,JRN_106626,Instagram,2021-10-25 00:00:00,0,0.0
CUST_27382,JRN_106626,Email,2021-10-27 00:00:00,0,0.0
CUST_27382,JRN_106626,YouTube,2021-10-29 00:00:00,0,0.0
CUST_27288,JRN_106627,Instagram,2021-06-14 00:00:00,0,0.0
CUST_27288,JRN_106627,Facebook,2021-06-15 00:00:00,0,0.0
CUST_27288,JRN_106627,YouTube,2021-06-20 00:00:00,0,0.0
CUST_34601,JRN_106628,Facebook,2021-02-27 00:00:00,0,0.0
CUST_34601,JRN_106628,Website,2021-02-28 00:00:00,0,0.0
CUST_32259,JRN_106629,Facebook,2021-02-10 00:00:00,1,109.07
CUST_32259,JRN_106629,Website,2021-02-12 00:00:00,1,109.07
CUST_32259,JRN_106629,Website,2021-02-13 00:00:00,1,109.07
CUST_30756,JRN_106630,Google Ads,2021-04-10 00:00:00,0,0.0
CUST_30756,JRN_106630,Facebook,2021-04-11 00:00:00,0,0.0
CUST_30952,JRN_106631,Instagram,2021-02-19 00:00:00,0,0.0
CUST_29669,JRN_106632,Instagram,2021-07-02 00:00:00,0,0.0
CUST_29669,JRN_106632,Website,2021-07-05 00:00:00,0,0.0
CUST_29669,JRN_106632,Website,2021-07-06 00:00:00,0,0.0
CUST_29669,JRN_106632,Email,2021-07-11 00:00:00,0,0.0
CUST_20853,JRN_106633,Website,2021-05-08 00:00:00,0,0.0
CUST_25468,JRN_106634,Email,2021-04-14 00:00:00,0,0.0
CUST_25468,JRN_106634,YouTube,2021-04-16 00:00:00,0,0.0
CUST_25468,JRN_106634,Instagram,2021-04-20 00:00:00,0,0.0
CUST_21354,JRN_106635,Website,2021-02-10 00:00:00,0,0.0
CUST_21354,JRN_106635,Instagram,2021-02-11 00:00:00,0,0.0
CUST_26899,JRN_106636,Email,2021-05-25 00:00:00,0,0.0
CUST_26899,JRN_106636,Instagram,2021-05-26 00:00:00,0,0.0
CUST_26899,JRN_106636,Instagram,2021-05-27 00:00:00,0,0.0
CUST_26899,JRN_106636,Google Ads,2021-05-28 00:00:00,0,0.0
CUST_25138,JRN_106637,Facebook,2021-07-28 00:00:00,0,0.0
CUST_25138,JRN_106637,Instagram,2021-07-29 00:00:00,0,0.0
CUST_23532,JRN_106638,Email,2021-03-16 00:00:00,0,0.0
CUST_23532,JRN_106638,Instagram,2021-03-17 00:00:00,0,0.0
CUST_23532,JRN_106638,Google Ads,2021-03-20 00:00:00,0,0.0
CUST_23532,JRN_106638,Facebook,2021-03-22 00:00:00,0,0.0
CUST_20258,JRN_106639,Website,2021-09-02 00:00:00,0,0.0
CUST_20258,JRN_106639,Website,2021-09-05 00:00:00,0,0.0
CUST_34948,JRN_106640,Google Ads,2021-03-11 00:00:00,0,0.0
CUST_34948,JRN_106640,Google Ads,2021-03-12 00:00:00,0,0.0
CUST_34948,JRN_106640,Google Ads,2021-03-15 00:00:00,0,0.0
CUST_34064,JRN_106641,Website,2021-04-01 00:00:00,0,0.0
CUST_34064,JRN_106641,YouTube,2021-04-03 00:00:00,0,0.0
CUST_34064,JRN_106641,Facebook,2021-04-07 00:00:00,0,0.0
CUST_23339,JRN_106642,Google Ads,2021-05-12 00:00:00,0,0.0
CUST_23339,JRN_106642,Email,2021-05-14 00:00:00,0,0.0
CUST_20044,JRN_106643,Email,2021-10-09 00:00:00,0,0.0
CUST_20044,JRN_106643,Instagram,2021-10-11 00:00:00,0,0.0
CUST_20044,JRN_106643,Google Ads,2021-10-15 00:00:00,0,0.0
CUST_20044,JRN_106643,Website,2021-10-18 00:00:00,0,0.0
CUST_26764,JRN_106644,Email,2021-06-03 00:00:00,0,0.0
CUST_26764,JRN_106644,Google Ads,2021-06-05 00:00:00,0,0.0
CUST_26764,JRN_106644,Instagram,2021-06-05 00:00:00,0,0.0
CUST_25703,JRN_106645,Email,2021-08-14 00:00:00,0,0.0
CUST_25703,JRN_106645,Facebook,2021-08-16 00:00:00,0,0.0
CUST_25703,JRN_106645,YouTube,2021-08-18 00:00:00,0,0.0
CUST_30662,JRN_106646,Facebook,2021-02-27 00:00:00,0,0.0
CUST_30662,JRN_106646,YouTube,2021-03-01 00:00:00,0,0.0
CUST_30662,JRN_106646,Email,2021-03-05 00:00:00,0,0.0
CUST_30662,JRN_106646,YouTube,2021-03-05 00:00:00,0,0.0
CUST_24714,JRN_106647,YouTube,2021-05-02 00:00:00,0,0.0
CUST_24714,JRN_106647,Website,2021-05-04 00:00:00,0,0.0
CUST_22668,JRN_106648,YouTube,2021-09-01 00:00:00,0,0.0
CUST_22668,JRN_106648,Google Ads,2021-09-04 00:00:00,0,0.0
CUST_22668,JRN_106648,Instagram,2021-09-07 00:00:00,0,0.0
CUST_29036,JRN_106649,Website,2021-06-06 00:00:00,1,422.58
CUST_29036,JRN_106649,Instagram,2021-06-08 00:00:00,1,422.58
CUST_29036,JRN_106649,Website,2021-06-09 00:00:00,1,422.58
CUST_29036,JRN_106649,Email,2021-06-12 00:00:00,1,422.58
CUST_25082,JRN_106650,YouTube,2021-03-04 00:00:00,1,297.18
CUST_25739,JRN_106651,Facebook,2021-04-06 00:00:00,0,0.0
CUST_25739,JRN_106651,Email,2021-04-08 00:00:00,0,0.0
CUST_25739,JRN_106651,Google Ads,2021-04-10 00:00:00,0,0.0
CUST_22883,JRN_106652,Email,2021-03-27 00:00:00,0,0.0
CUST_22883,JRN_106652,Google Ads,2021-03-29 00:00:00,0,0.0
CUST_22883,JRN_106652,Facebook,2021-04-02 00:00:00,0,0.0
CUST_22883,JRN_106652,Website,2021-04-05 00:00:00,0,0.0
CUST_33172,JRN_106653,Instagram,2021-06-10 00:00:00,1,216.71
CUST_33172,JRN_106653,YouTube,2021-06-11 00:00:00,1,216.71
CUST_33172,JRN_106653,Google Ads,2021-06-13 00:00:00,1,216.71
CUST_33172,JRN_106653,Instagram,2021-06-14 00:00:00,1,216.71
CUST_28935,JRN_106654,Email,2021-04-09 00:00:00,0,0.0
CUST_28935,JRN_106654,Email,2021-04-10 00:00:00,0,0.0
CUST_27386,JRN_106655,YouTube,2021-05-17 00:00:00,0,0.0
CUST_27978,JRN_106656,Website,2021-04-16 00:00:00,0,0.0
CUST_33998,JRN_106657,Email,2021-03-20 00:00:00,1,442.43
CUST_34533,JRN_106658,Google Ads,2021-01-19 00:00:00,0,0.0
CUST_34533,JRN_106658,Facebook,2021-01-20 00:00:00,0,0.0
CUST_34533,JRN_106658,Instagram,2021-01-21 00:00:00,0,0.0
CUST_30453,JRN_106659,YouTube,2021-09-15 00:00:00,0,0.0
CUST_30453,JRN_106659,Instagram,2021-09-16 00:00:00,0,0.0
CUST_30453,JRN_106659,Facebook,2021-09-21 00:00:00,0,0.0
CUST_30453,JRN_106659,Email,2021-09-24 00:00:00,0,0.0
CUST_33945,JRN_106660,Instagram,2021-04-26 00:00:00,0,0.0
CUST_33945,JRN_106660,Facebook,2021-04-27 00:00:00,0,0.0
CUST_26387,JRN_106661,Instagram,2021-06-04 00:00:00,0,0.0
CUST_26387,JRN_106661,YouTube,2021-06-06 00:00:00,0,0.0
CUST_26387,JRN_106661,Email,2021-06-07 00:00:00,0,0.0
CUST_26387,JRN_106661,Google Ads,2021-06-10 00:00:00,0,0.0
CUST_29594,JRN_106662,Website,2021-10-16 00:00:00,0,0.0
CUST_29594,JRN_106662,Facebook,2021-10-19 00:00:00,0,0.0
CUST_29594,JRN_106662,Facebook,2021-10-20 00:00:00,0,0.0
CUST_29594,JRN_106662,Google Ads,2021-10-25 00:00:00,0,0.0
CUST_29834,JRN_106663,Website,2021-08-04 00:00:00,0,0.0
CUST_29834,JRN_106663,Website,2021-08-05 00:00:00,0,0.0
CUST_29834,JRN_106663,Facebook,2021-08-06 00:00:00,0,0.0
CUST_28031,JRN_106664,Instagram,2021-02-16 00:00:00,1,140.25
CUST_28031,JRN_106664,Email,2021-02-18 00:00:00,1,140.25
CUST_28031,JRN_106664,Website,2021-02-20 00:00:00,1,140.25
CUST_32254,JRN_106665,Website,2021-04-14 00:00:00,0,0.0
CUST_32254,JRN_106665,Website,2021-04-16 00:00:00,0,0.0
CUST_32254,JRN_106665,Google Ads,2021-04-20 00:00:00,0,0.0
CUST_32098,JRN_106666,YouTube,2021-06-03 00:00:00,0,0.0
CUST_32098,JRN_106666,Instagram,2021-06-04 00:00:00,0,0.0
CUST_32098,JRN_106666,Facebook,2021-06-06 00:00:00,0,0.0
CUST_32098,JRN_106666,Email,2021-06-07 00:00:00,0,0.0
CUST_30273,JRN_106667,Facebook,2021-03-10 00:00:00,1,338.6
CUST_30273,JRN_106667,YouTube,2021-03-12 00:00:00,1,338.6
CUST_30273,JRN_106667,Google Ads,2021-03-14 00:00:00,1,338.6
CUST_30273,JRN_106667,Google Ads,2021-03-16 00:00:00,1,338.6
CUST_30505,JRN_106668,YouTube,2021-09-05 00:00:00,0,0.0
CUST_32308,JRN_106669,Email,2021-04-30 00:00:00,0,0.0
CUST_32308,JRN_106669,Google Ads,2021-05-03 00:00:00,0,0.0
CUST_32308,JRN_106669,Email,2021-05-04 00:00:00,0,0.0
CUST_32308,JRN_106669,Instagram,2021-05-09 00:00:00,0,0.0
CUST_22353,JRN_106670,YouTube,2021-07-23 00:00:00,0,0.0
CUST_22353,JRN_106670,Google Ads,2021-07-24 00:00:00,0,0.0
CUST_22353,JRN_106670,Instagram,2021-07-25 00:00:00,0,0.0
CUST_22353,JRN_106670,Website,2021-07-26 00:00:00,0,0.0
CUST_20810,JRN_106671,YouTube,2021-03-02 00:00:00,0,0.0
CUST_20182,JRN_106672,Facebook,2021-07-08 00:00:00,0,0.0
CUST_20182,JRN_106672,Email,2021-07-11 00:00:00,0,0.0
CUST_32798,JRN_106673,YouTube,2021-02-01 00:00:00,0,0.0
CUST_32798,JRN_106673,Email,2021-02-02 00:00:00,0,0.0
CUST_32798,JRN_106673,Google Ads,2021-02-07 00:00:00,0,0.0
CUST_32798,JRN_106673,Google Ads,2021-02-10 00:00:00,0,0.0
CUST_34697,JRN_106674,Instagram,2021-01-06 00:00:00,0,0.0
CUST_22582,JRN_106675,Instagram,2021-08-01 00:00:00,0,0.0
CUST_22582,JRN_106675,Google Ads,2021-08-04 00:00:00,0,0.0
CUST_22582,JRN_106675,Facebook,2021-08-07 00:00:00,0,0.0
CUST_31483,JRN_106676,Email,2021-08-14 00:00:00,1,67.04
CUST_31483,JRN_106676,Facebook,2021-08-16 00:00:00,1,67.04
CUST_31483,JRN_106676,Email,2021-08-17 00:00:00,1,67.04
CUST_20686,JRN_106677,YouTube,2021-03-26 00:00:00,1,218.89
CUST_20686,JRN_106677,Facebook,2021-03-27 00:00:00,1,218.89
CUST_20686,JRN_106677,YouTube,2021-04-01 00:00:00,1,218.89
CUST_20849,JRN_106678,Facebook,2021-06-22 00:00:00,1,223.74
CUST_23966,JRN_106679,Facebook,2021-08-20 00:00:00,0,0.0
CUST_23966,JRN_106679,Facebook,2021-08-22 00:00:00,0,0.0
CUST_30060,JRN_106680,Email,2021-01-01 00:00:00,0,0.0
CUST_30060,JRN_106680,Google Ads,2021-01-04 00:00:00,0,0.0
CUST_30060,JRN_106680,Instagram,2021-01-07 00:00:00,0,0.0
CUST_29831,JRN_106681,Email,2021-02-20 00:00:00,0,0.0
CUST_29831,JRN_106681,Website,2021-02-22 00:00:00,0,0.0
CUST_29831,JRN_106681,Instagram,2021-02-24 00:00:00,0,0.0
CUST_22198,JRN_106682,YouTube,2021-07-19 00:00:00,0,0.0
CUST_22313,JRN_106683,Website,2021-07-25 00:00:00,0,0.0
CUST_22313,JRN_106683,Email,2021-07-26 00:00:00,0,0.0
CUST_22313,JRN_106683,Email,2021-07-27 00:00:00,0,0.0
CUST_26725,JRN_106684,Email,2021-03-04 00:00:00,0,0.0
CUST_26725,JRN_106684,Facebook,2021-03-07 00:00:00,0,0.0
CUST_22138,JRN_106685,YouTube,2021-03-09 00:00:00,0,0.0
CUST_22138,JRN_106685,Facebook,2021-03-11 00:00:00,0,0.0
CUST_32110,JRN_106686,Instagram,2021-02-04 00:00:00,0,0.0
CUST_32110,JRN_106686,YouTube,2021-02-06 00:00:00,0,0.0
CUST_25224,JRN_106687,Instagram,2021-04-22 00:00:00,0,0.0
CUST_25224,JRN_106687,YouTube,2021-04-23 00:00:00,0,0.0
CUST_25224,JRN_106687,Website,2021-04-28 00:00:00,0,0.0
CUST_25224,JRN_106687,Email,2021-04-28 00:00:00,0,0.0
CUST_30102,JRN_106688,Facebook,2021-04-23 00:00:00,0,0.0
CUST_30102,JRN_106688,Instagram,2021-04-26 00:00:00,0,0.0
CUST_22912,JRN_106689,Google Ads,2021-04-19 00:00:00,0,0.0
CUST_22912,JRN_106689,Google Ads,2021-04-20 00:00:00,0,0.0
CUST_21764,JRN_106690,Website,2021-02-04 00:00:00,0,0.0
CUST_21764,JRN_106690,YouTube,2021-02-07 00:00:00,0,0.0
CUST_21764,JRN_106690,Google Ads,2021-02-07 00:00:00,0,0.0
CUST_21764,JRN_106690,Instagram,2021-02-10 00:00:00,0,0.0
CUST_34333,JRN_106691,Website,2021-04-17 00:00:00,0,0.0
CUST_34333,JRN_106691,Instagram,2021-04-19 00:00:00,0,0.0
CUST_34333,JRN_106691,YouTube,2021-04-20 00:00:00,0,0.0
CUST_27095,JRN_106692,Website,2021-03-12 00:00:00,0,0.0
CUST_34426,JRN_106693,Website,2021-09-18 00:00:00,0,0.0
CUST_34426,JRN_106693,Instagram,2021-09-21 00:00:00,0,0.0
CUST_34426,JRN_106693,YouTube,2021-09-24 00:00:00,0,0.0
CUST_24096,JRN_106694,Facebook,2021-07-12 00:00:00,0,0.0
CUST_24096,JRN_106694,Google Ads,2021-07-15 00:00:00,0,0.0
CUST_32761,JRN_106695,Facebook,2021-07-03 00:00:00,1,120.92
CUST_32761,JRN_106695,YouTube,2021-07-06 00:00:00,1,120.92
CUST_32761,JRN_106695,Google Ads,2021-07-06 00:00:00,1,120.92
CUST_32761,JRN_106695,Facebook,2021-07-09 00:00:00,1,120.92
CUST_34705,JRN_106696,Website,2021-02-19 00:00:00,0,0.0
CUST_34705,JRN_106696,Facebook,2021-02-22 00:00:00,0,0.0
CUST_34705,JRN_106696,Email,2021-02-25 00:00:00,0,0.0
CUST_20147,JRN_106697,Website,2021-03-09 00:00:00,1,123.99
CUST_20147,JRN_106697,Email,2021-03-10 00:00:00,1,123.99
CUST_20147,JRN_106697,Facebook,2021-03-13 00:00:00,1,123.99
CUST_20147,JRN_106697,YouTube,2021-03-18 00:00:00,1,123.99
CUST_32471,JRN_106698,Website,2021-07-15 00:00:00,0,0.0
CUST_32471,JRN_106698,Website,2021-07-17 00:00:00,0,0.0
CUST_32471,JRN_106698,Facebook,2021-07-21 00:00:00,0,0.0
CUST_21986,JRN_106699,Facebook,2021-06-03 00:00:00,0,0.0
CUST_30605,JRN_106700,Email,2021-02-01 00:00:00,0,0.0
CUST_30605,JRN_106700,Facebook,2021-02-02 00:00:00,0,0.0
CUST_26652,JRN_106701,YouTube,2021-10-11 00:00:00,1,207.0
CUST_30374,JRN_106702,Email,2021-10-28 00:00:00,1,405.82
CUST_30374,JRN_106702,Instagram,2021-10-31 00:00:00,1,405.82
CUST_27160,JRN_106703,Email,2021-05-24 00:00:00,0,0.0
CUST_27160,JRN_106703,Instagram,2021-05-25 00:00:00,0,0.0
CUST_32898,JRN_106704,Website,2021-04-18 00:00:00,0,0.0
CUST_32898,JRN_106704,Google Ads,2021-04-19 00:00:00,0,0.0
CUST_32898,JRN_106704,Facebook,2021-04-24 00:00:00,0,0.0
CUST_32898,JRN_106704,YouTube,2021-04-27 00:00:00,0,0.0
CUST_29442,JRN_106705,Google Ads,2021-10-19 00:00:00,1,204.56
CUST_25697,JRN_106706,Website,2021-10-08 00:00:00,1,222.06
CUST_25697,JRN_106706,Instagram,2021-10-10 00:00:00,1,222.06
CUST_25697,JRN_106706,Instagram,2021-10-12 00:00:00,1,222.06
CUST_27424,JRN_106707,Email,2021-02-18 00:00:00,0,0.0
CUST_27424,JRN_106707,Website,2021-02-19 00:00:00,0,0.0
CUST_27424,JRN_106707,Google Ads,2021-02-22 00:00:00,0,0.0
CUST_29995,JRN_106708,Google Ads,2021-10-15 00:00:00,1,226.05
CUST_29995,JRN_106708,Google Ads,2021-10-17 00:00:00,1,226.05
CUST_29995,JRN_106708,Email,2021-10-21 00:00:00,1,226.05
CUST_27702,JRN_106709,Email,2021-08-13 00:00:00,0,0.0
CUST_27702,JRN_106709,YouTube,2021-08-15 00:00:00,0,0.0
CUST_25692,JRN_106710,Instagram,2021-07-22 00:00:00,0,0.0
CUST_33574,JRN_106711,Email,2021-07-03 00:00:00,0,0.0
CUST_33574,JRN_106711,Google Ads,2021-07-06 00:00:00,0,0.0
CUST_23399,JRN_106712,Instagram,2021-05-21 00:00:00,0,0.0
CUST_23399,JRN_106712,Instagram,2021-05-23 00:00:00,0,0.0
CUST_23399,JRN_106712,Website,2021-05-23 00:00:00,0,0.0
CUST_20284,JRN_106713,Website,2021-06-11 00:00:00,1,189.21
CUST_20284,JRN_106713,Facebook,2021-06-14 00:00:00,1,189.21
CUST_20284,JRN_106713,Google Ads,2021-06-17 00:00:00,1,189.21
CUST_20284,JRN_106713,Facebook,2021-06-20 00:00:00,1,189.21
CUST_28642,JRN_106714,Google Ads,2021-04-11 00:00:00,0,0.0
CUST_28642,JRN_106714,Instagram,2021-04-13 00:00:00,0,0.0
CUST_28642,JRN_106714,Facebook,2021-04-17 00:00:00,0,0.0
CUST_24496,JRN_106715,Google Ads,2021-07-08 00:00:00,0,0.0
CUST_24496,JRN_106715,Email,2021-07-10 00:00:00,0,0.0
CUST_22068,JRN_106716,Email,2021-09-13 00:00:00,0,0.0
CUST_22068,JRN_106716,Email,2021-09-16 00:00:00,0,0.0
CUST_22068,JRN_106716,Website,2021-09-19 00:00:00,0,0.0
CUST_30263,JRN_106717,Instagram,2021-08-18 00:00:00,0,0.0
CUST_25287,JRN_106718,YouTube,2021-02-12 00:00:00,0,0.0
CUST_25287,JRN_106718,Google Ads,2021-02-14 00:00:00,0,0.0
CUST_25287,JRN_106718,Google Ads,2021-02-14 00:00:00,0,0.0
CUST_27899,JRN_106719,Facebook,2021-03-04 00:00:00,1,476.27
CUST_27899,JRN_106719,Email,2021-03-05 00:00:00,1,476.27
CUST_27899,JRN_106719,YouTube,2021-03-10 00:00:00,1,476.27
CUST_27899,JRN_106719,Website,2021-03-10 00:00:00,1,476.27
CUST_33717,JRN_106720,Google Ads,2021-10-12 00:00:00,0,0.0
CUST_33717,JRN_106720,Google Ads,2021-10-14 00:00:00,0,0.0
CUST_33717,JRN_106720,Email,2021-10-15 00:00:00,0,0.0
CUST_33717,JRN_106720,YouTube,2021-10-18 00:00:00,0,0.0
CUST_32008,JRN_106721,Facebook,2021-07-15 00:00:00,1,406.86
CUST_32008,JRN_106721,Google Ads,2021-07-16 00:00:00,1,406.86
CUST_32008,JRN_106721,Email,2021-07-21 00:00:00,1,406.86
CUST_32008,JRN_106721,Website,2021-07-24 00:00:00,1,406.86
CUST_33664,JRN_106722,YouTube,2021-02-11 00:00:00,0,0.0
CUST_33664,JRN_106722,Instagram,2021-02-13 00:00:00,0,0.0
CUST_33664,JRN_106722,Website,2021-02-14 00:00:00,0,0.0
CUST_34301,JRN_106723,Facebook,2021-08-22 00:00:00,0,0.0
CUST_34301,JRN_106723,Email,2021-08-23 00:00:00,0,0.0
CUST_34301,JRN_106723,Website,2021-08-26 00:00:00,0,0.0
CUST_34301,JRN_106723,Website,2021-08-28 00:00:00,0,0.0
CUST_22748,JRN_106724,Instagram,2021-01-23 00:00:00,0,0.0
CUST_22748,JRN_106724,Facebook,2021-01-26 00:00:00,0,0.0
CUST_30192,JRN_106725,Email,2021-04-27 00:00:00,1,488.6
CUST_23226,JRN_106726,Email,2021-01-25 00:00:00,0,0.0
CUST_26912,JRN_106727,Facebook,2021-07-21 00:00:00,0,0.0
CUST_26912,JRN_106727,YouTube,2021-07-22 00:00:00,0,0.0
CUST_26912,JRN_106727,Google Ads,2021-07-23 00:00:00,0,0.0
CUST_26912,JRN_106727,YouTube,2021-07-27 00:00:00,0,0.0
CUST_30887,JRN_106728,Website,2021-06-29 00:00:00,0,0.0
CUST_30887,JRN_106728,Website,2021-06-30 00:00:00,0,0.0
CUST_20799,JRN_106729,Email,2021-03-20 00:00:00,0,0.0
CUST_20799,JRN_106729,Email,2021-03-21 00:00:00,0,0.0
